"10-10-2017","Capitaine Marleau","France 3","21h00","22.8%"
"10-10-2017","Un éléphant, ça trompe énormément","France 2","21h00","11.3%"
"10-10-2017","Quadras","M6","21h00","6.9%"
"10-10-2017","Etat de choc","W9","21h00","2.5%"
"10-10-2017","Sages-femmes : au coeur du plus beau métier du monde","TFX","20h50","2.3%"
"10-10-2017","La vie est un long fleuve tranquille","TMC","21h00","2.1%"
"10-10-2017","Hawaii 5-0","6ter","21h00","1.9%"
"10-10-2017","Donne-moi ta main","NRJ 12","20h55","1.7%"
"10-10-2017","The Reader","Chérie 25","20h55","1.7%"
"10-10-2017","Aux sources du jardin d'Eden","France 5","20h55","1.6%"
"10-10-2017","La guillotine : une histoire française","RMC","20h50","1.4%"
"10-10-2017","Sissi : naissance d'une impératrice","TF1 Séries Films","21h00","1.4%"
"10-10-2017","Bébés sur mesure","ARTE","20h50","1.3%"
"10-10-2017","Legends of Tomorrow","CSTAR","Unknown","1%"
"10-10-2017","Le diable par la queue","C8","21h00","1%"
"10-10-2017","Amour & Turbulences","France 4","21h00","0.8%"
"10-10-2017","Un fils","Numéro 23","20h55","0.7%"
"10-10-2017","La planète des singes","Gulli","20h55","0.4%"
"10-10-2017","Crimes en série","France Ô","20h55","0.3%"
"11-10-2017","Esprits criminels","TF1","21h00","20.0%"
"11-10-2017","Harcelée","France 2","21h00","16.3%"
"11-10-2017","Des racines et des ailes","France 3","21h00","13.3%"
"11-10-2017","Recherche appartement ou maison","M6","21h00","13.0%"
"11-10-2017","Kingdom of Heaven","France 4","21h00","4.4%"
"11-10-2017","Le mari de la coiffeuse","ARTE","20h55","3.8%"
"11-10-2017","Enquêtes criminelles","W9","21h00","2.9%"
"11-10-2017","Section de recherches","TF1 Séries Films","21h00","2.8%"
"11-10-2017","La soirée de l'info","C8","21h00","2.7%"
"11-10-2017","Sniper : Special Ops","NRJ 12","20h55","2.1%"
"11-10-2017","90' Enquêtes","TMC","21h00","2.1%"
"11-10-2017","Un monde sans travail ?","France 5","20h50","1.9%"
"11-10-2017","Mes deux maris","6ter","21h00","1.9%"
"11-10-2017","Top Gear","RMC","20h50","1.7%"
"11-10-2017","Père et maire","Gulli","20h55","1.5%"
"11-10-2017","Les enquêtes de l'inspecteur Wallander","Chérie 25","20h55","1.4%"
"11-10-2017","The Tomorrow People","TFX","21h00","1.1%"
"11-10-2017","Braquage Ã  l'américaine","CSTAR","20h50","0.5%"
"11-10-2017","Call the Midwife","Numéro 23","20h55","0.4%"
"11-10-2017","InvestigatiÃ´ns","France Ô","21h00","0.2%"
"12-10-2017","Contact","TF1","21h00","19.1%"
"12-10-2017","De l'autre cÃ´té du périph'","M6","21h00","12.2%"
"12-10-2017","Envoyé spécial","France 2","21h00","11.5%"
"12-10-2017","La bonne dame de Nancy","France 3","21h00","8.4%"
"12-10-2017","Babanormal Activity","C8","21h00","4.7%"
"12-10-2017","The November Man","TMC","21h00","4.5%"
"12-10-2017","True Lies","NRJ 12","20h55","4.1%"
"12-10-2017","Cold Case","France 4","Unknown","3.4%"
"12-10-2017","Men in Black II","TF1 Séries Films","21h00","2.8%"
"12-10-2017","La grande librairie","France 5","20h50","2.7%"
"12-10-2017","Secret Story","TFX","21h00","2.2%"
"12-10-2017","4 mariages et un enterrement","CSTAR","20h50","2.0%"
"12-10-2017","Bones","W9","21h00","1.9%"
"12-10-2017","Départ immédiat","6ter","21h00","1.8%"
"12-10-2017","Canal de Suez : chantier de l'extrême","RMC","20h50","1.5%"
"12-10-2017","Fatale-Station","ARTE","20h55","1.4%"
"12-10-2017","Folie douce","Gulli","20h55","1.4%"
"12-10-2017","Indices","Numéro 23","20h55","1.2%"
"12-10-2017","Un mariage trop parfait","Chérie 25","20h55","1.2%"
"12-10-2017","La cour des grands","France Ô","20h55","0.4%"
"13-10-2017","Koh-Lanta","TF1","21h00","23.2%"
"13-10-2017","Les petits meurtres d'Agatha Christie","France 2","21h00","16.6%"
"13-10-2017","NCIS : enquêtes spéciales","M6","Unknown","13.3%"
"13-10-2017","Comme un air d'Italie","France 3","21h00","6.6%"
"13-10-2017","Enquête d'action","W9","21h00","3.5%"
"13-10-2017","La maison France 5","France 5","20h50","3.1%"
"13-10-2017","Génération De Caunes & Garcia","C8","21h00","2.8%"
"13-10-2017","Rugby","France 4","Unknown","2.6%"
"13-10-2017","Les heures souterraines","ARTE","20h55","2.5%"
"13-10-2017","A vos caisses !","TF1 Séries Films","21h00","2.2%"
"13-10-2017","Super Nanny","TFX","21h00","2.2%"
"13-10-2017","Mentalist","TMC","21h00","1.8%"
"13-10-2017","39-45 : batailles sous les mers","RMC","20h50","1.4%"
"13-10-2017","Meurtres au paradis","France Ô","20h55","1.4%"
"13-10-2017","Diane, femme flic","NRJ 12","20h55","1.3%"
"13-10-2017","Belle grand-mère","Chérie 25","20h55","1.2%"
"13-10-2017","Soupçon de magie","6ter","21h00","1.1%"
"13-10-2017","La lumière bleue","Gulli","Unknown","1.0%"
"13-10-2017","Le zap","CSTAR","20h50","1.0%"
"13-10-2017","Révoltes barbares","Numéro 23","20h55","0.5%"
"14-10-2017","Danse avec les stars","TF1","21h00","22.7%"
"14-10-2017","Commissaire Magellan","France 3","20h55","19.8%"
"14-10-2017","Le plus grand cabaret du monde","France 2","21h05","12.4%"
"14-10-2017","Cauchemar en cuisine","M6","21h00","9.3%"
"14-10-2017","Echappées belles","France 5","20h55","4.4%"
"14-10-2017","Les Simpson","W9","21h00","2.9%"
"14-10-2017","Gutenberg, l'aventure de l'imprimerie","ARTE","20h50","2.8%"
"14-10-2017","Chevallier et Laspalès : Vous reprendrez bien quelques sketches ?","C8","21h00","2.2%"
"14-10-2017","Chroniques criminelles","TFX","20h55","2.1%"
"14-10-2017","Fort Boyard","France 4","21h00","2.0%"
"14-10-2017","Les constructeurs de l'extrême","RMC","20h50","1.8%"
"14-10-2017","Columbo","TMC","21h00","1.8%"
"14-10-2017","Un homme si parfait","Chérie 25","20h55","1.5%"
"14-10-2017","Jamais 2 sans 3","France Ô","20h55","1.3%"
"14-10-2017","Dr House","TF1 Séries Films","21h00","1.3%"
"14-10-2017","Une famille formidable","NRJ 12","20h55","0.8%"
"14-10-2017","Barbie et la magie de la mode","Gulli","20h55","0.7%"
"14-10-2017","L'ombre d'un doute","Numéro 23","20h55","0.6%"
"14-10-2017","Fais pas ci, fais pas ça","6ter","21h00","0.6%"
"14-10-2017","La story du rap français : 30 ans de succès","CSTAR","Unknown","0.6%"
"15-10-2017","Une heure de tranquillité","TF1","21h00","21.2%"
"15-10-2017","Les enquêtes de Murdoch","France 3","20h55","12%"
"15-10-2017","L'homme qu'on aimait trop","France 2","21h05","11.4%"
"15-10-2017","Capital","M6","21h00","9.7%"
"15-10-2017","Thor","France 4","21h00","4.1%"
"15-10-2017","Bien manger, Ã  quel sain se vouer ?","France 5","20h55","3.6%"
"15-10-2017","Le jour oÃ¹ la Terre s'arrêta","TFX","20h55","3.4%"
"15-10-2017","Germinal","ARTE","20h55","3.2%"
"15-10-2017","Les experts : Miami","TMC","21h00","2.3%"
"15-10-2017","Adieu poulet","TF1 Séries Films","21h00","2.3%"
"15-10-2017","Un secret","C8","21h00","1.9%"
"15-10-2017","Les 4 Fantastiques et le Surfer d'argent","6ter","21h00","1.6%"
"15-10-2017","Legends","W9","21h00","1.4%"
"15-10-2017","S.O.S. ma famille a besoin d'aide","NRJ 12","20h55","1.4%"
"15-10-2017","Une femme d'honneur","Chérie 25","20h55","1.4%"
"15-10-2017","Lucifer","CSTAR","20h50","1.1%"
"15-10-2017","Qui a coulé le Bismarck ?","RMC","20h50","1.1%"
"15-10-2017","C'est pas sorcier","Gulli","20h55","0.7%"
"15-10-2017","Un jour en fête","France Ô","20h55","0.6%"
"15-10-2017","La marche","Numéro 23","20h55","0.6%"
"16-10-2017","Joséphine, ange gardien","TF1","21h00","20.2%"
"16-10-2017","Rizzoli & Isles","France 2","21h00","16.8%"
"16-10-2017","Le loup de Wall Street","M6","21h00","12.3%"
"16-10-2017","Thalassa","France 3","21h00","7.1%"
"16-10-2017","Expendables 3","TMC","21h00","6.1%"
"16-10-2017","Le chat","France 5","20h55","4.8%"
"16-10-2017","Equalizer","C8","21h00","4.5%"
"16-10-2017","Pirates des CaraÃ¯bes : la fontaine de jouvence","W9","21h00","4%"
"16-10-2017","Appels d'urgence","TFX","21h00","3.2%"
"16-10-2017","Crimes","NRJ 12","20h55","3%"
"16-10-2017","Une question de vie ou de mort","ARTE","20h50","2.2%"
"16-10-2017","Wheeler Dealers France","RMC","20h50","1.8%"
"16-10-2017","Montreux Comedy Festival 2016","France 4","21h05","1.4%"
"16-10-2017","Révélations","Numéro 23","20h55","1.1%"
"16-10-2017","Tombé sur la tête","Gulli","20h55","1.1%"
"16-10-2017","Â«IlÂ» est revenu","TF1 Séries Films","Unknown","1%"
"16-10-2017","Mathieu Madénian Â«One Man ShowÂ»","CSTAR","20h50","0.8%"
"16-10-2017","Je déteste les enfants des autres","Chérie 25","20h55","0.8%"
"16-10-2017","Brice de Nice","6ter","21h00","0.8%"
"16-10-2017","Point Break, extrême limite","France Ô","20h55","0.7%"
"17-10-2017","Capitaine Marleau","France 3","21h00","24.4%"
"17-10-2017","Les profs","TF1","21h00","17.9%"
"17-10-2017","Le meilleur pâtissier","M6","21h00","12.1%"
"17-10-2017","Tout le monde joue","France 2","21h00","9.3%"
"17-10-2017","Michel Sardou : l'indomptable","W9","21h00","5.5%"
"17-10-2017","DéjÃ  vu","TMC","21h00","3.5%"
"17-10-2017","Le Roundup face Ã  ses juges","ARTE","20h50","3.0%"
"17-10-2017","Histoire non autorisée","C8","21h00","2.4%"
"17-10-2017","SWAT, unité d'élite","NRJ 12","20h55","2.3%"
"17-10-2017","Opération Stonehenge","France 5","20h55","2.0%"
"17-10-2017","Pompiers : leur vie en direct","TFX","21h00","1.9%"
"17-10-2017","Les noces rebelles","Chérie 25","20h55","1.6%"
"17-10-2017","La France mystérieuse","RMC","20h50","1.3%"
"17-10-2017","Hawaii 5-0","6ter","21h00","1.2%"
"17-10-2017","Agatha Christie : Dix petits nègres","TF1 Séries Films","21h00","1.0%"
"17-10-2017","Legends of Tomorrow","CSTAR","Unknown","0.8%"
"17-10-2017","La petite histoire des super-héros","France 4","21h05","0.7%"
"17-10-2017","Deux frères","Gulli","20h55","0.7%"
"17-10-2017","Crimes en série","France Ô","20h55","0.5%"
"17-10-2017","Maldonne","Numéro 23","20h55","0.5%"
"18-10-2017","Esprits criminels","TF1","21h00","20.5%"
"18-10-2017","Nina","France 2","21h00","14.5%"
"18-10-2017","Recherche appartement ou maison","M6","21h00","11.9%"
"18-10-2017","1917, il était une fois la révolution","France 3","21h00","6.5%"
"18-10-2017","La loi du marché","ARTE","20h55","5%"
"18-10-2017","Dracula Untold","France 4","21h00","3.1%"
"18-10-2017","90' Enquêtes","TMC","21h00","3.1%"
"18-10-2017","La soirée de l'info","C8","21h00","2.6%"
"18-10-2017","Enquêtes criminelles","W9","21h00","2.6%"
"18-10-2017","Section de recherches","TF1 Séries Films","21h00","2.3%"
"18-10-2017","Père et maire","Gulli","20h55","1.8%"
"18-10-2017","La police... sur le fil","France 5","20h55","1.7%"
"18-10-2017","Vice","NRJ 12","20h55","1.6%"
"18-10-2017","Dangereuses retrouvailles","Chérie 25","20h55","1.5%"
"18-10-2017","Top Gear","RMC","20h50","1.3%"
"18-10-2017","Une proie certaine","CSTAR","20h50","1.3%"
"18-10-2017","Amour & vignobles","6ter","21h00","1.1%"
"18-10-2017","The Tomorrow People","TFX","21h00","1%"
"18-10-2017","InvestigatiÃ´ns","France Ô","21h00","0.7%"
"18-10-2017","Call the Midwife","Numéro 23","20h55","0.4%"
"19-10-2017","Contact","TF1","21h00","18.5%"
"19-10-2017","Pièce montée","France 3","20h55","13.4%"
"19-10-2017","Les 50 chansons préférées des Français","M6","21h00","11.8%"
"19-10-2017","L'émission politique","France 2","21h00","7.7%"
"19-10-2017","Football","W9","Unknown","7.0%"
"19-10-2017","Mon beau-père et moi","C8","21h00","4.0%"
"19-10-2017","Pay the Ghost","TMC","21h00","3.4%"
"19-10-2017","Le contrat","CSTAR","20h50","3.3%"
"19-10-2017","Cold Case","France 4","Unknown","3.2%"
"19-10-2017","Secret Story","TFX","21h00","2.7%"
"19-10-2017","Black Storm","TF1 Séries Films","21h00","2.4%"
"19-10-2017","Alexandre","NRJ 12","20h55","2.2%"
"19-10-2017","La grande librairie","France 5","20h50","2.1%"
"19-10-2017","X machines de titans","RMC","20h50","1.9%"
"19-10-2017","Départ immédiat","6ter","21h00","1.8%"
"19-10-2017","Indices","Numéro 23","20h55","1.6%"
"19-10-2017","En cloque, mode d'emploi","Chérie 25","20h55","1.5%"
"19-10-2017","Ni reprise, ni échangée","Gulli","20h55","1.3%"
"19-10-2017","Don Carlos","ARTE","20h55","1.2%"
"19-10-2017","La cour des grands","France Ô","21h05","0.3%"
"20-10-2017","Koh-Lanta","TF1","21h00","24.1%"
"20-10-2017","Noir enigma","France 2","21h00","18%"
"20-10-2017","NCIS : enquêtes spéciales","M6","Unknown","12.7%"
"20-10-2017","Birkin, Hardy, Sanson, une vie Ã  aimer","France 3","21h00","6.9%"
"20-10-2017","Enquête d'action","W9","21h00","3.4%"
"20-10-2017","La maison France 5","France 5","20h50","3%"
"20-10-2017","Mentalist","TMC","21h00","2.8%"
"20-10-2017","Super Nanny","TFX","21h00","2.7%"
"20-10-2017","Rugby","France 4","Unknown","2.6%"
"20-10-2017","Football","CSTAR","Unknown","1.8%"
"20-10-2017","Trois filles en cavale","TF1 Séries Films","21h00","1.7%"
"20-10-2017","La traque des nazis","RMC","20h50","1.6%"
"20-10-2017","La soirée de l'info","C8","21h00","1.6%"
"20-10-2017","Un menteur presque sincère","ARTE","20h55","1.6%"
"20-10-2017","L'astucieuse fille du paysan","Gulli","Unknown","1.4%"
"20-10-2017","Affaires étrangères","France Ô","21h00","1.1%"
"20-10-2017","Les bâtisseurs de l'impossible","Numéro 23","20h55","1%"
"20-10-2017","Les sorcières d'Oz","6ter","21h00","0.9%"
"20-10-2017","Diane, femme flic","NRJ 12","20h55","0.8%"
"20-10-2017","Belle grand-mère 2","Chérie 25","20h55","0.7%"
"21-10-2017","Michel Sardou, dernier show","France 2","21h05","20.7%"
"21-10-2017","Danse avec les stars","TF1","21h00","19.9%"
"21-10-2017","Commissaire Magellan","France 3","21h00","17%"
"21-10-2017","NCIS : Los Angeles","M6","21h00","9.5%"
"21-10-2017","Echappées belles","France 5","20h55","3.4%"
"21-10-2017","Les duos impossibles de Jérémy Ferrari 4","C8","21h00","2.6%"
"21-10-2017","Les Simpson","W9","21h00","2.5%"
"21-10-2017","Palmyre, patrimoine menacé","ARTE","20h50","2.2%"
"21-10-2017","Chroniques criminelles","TFX","20h55","2%"
"21-10-2017","Les constructeurs de l'extrême","RMC","20h50","1.9%"
"21-10-2017","Columbo","TMC","21h00","1.7%"
"21-10-2017","Qui sème l'amour...","France Ô","20h55","1.6%"
"21-10-2017","Le super bêtisier","NRJ 12","20h55","1.6%"
"21-10-2017","Fort Boyard","France 4","21h00","1.3%"
"21-10-2017","Barbie : Agents Secrets","Gulli","20h55","1.1%"
"21-10-2017","Une mère sans défense","Chérie 25","20h55","1%"
"21-10-2017","L'ombre d'un doute","Numéro 23","20h55","0.9%"
"21-10-2017","Fais pas ci, fais pas ça","6ter","21h00","0.8%"
"21-10-2017","Dr House","TF1 Séries Films","21h00","0.7%"
"21-10-2017","Le zap des héros","CSTAR","20h50","0.4%"
"22-10-2017","Paddington","TF1","21h00","14.8%"
"22-10-2017","Les enquêtes de Murdoch","France 3","21h00","13.1%"
"22-10-2017","Zone interdite","M6","21h00","11.1%"
"22-10-2017","Le Hobbit : un voyage inattendu","France 2","21h05","11.1%"
"22-10-2017","La liste de mes envies","C8","21h00","4.2%"
"22-10-2017","Les dents de la mer","ARTE","20h55","3.9%"
"22-10-2017","Quinoa, prenez-en de la graine !","France 5","20h55","3.8%"
"22-10-2017","Le fugitif","TF1 Séries Films","21h00","3.7%"
"22-10-2017","Flic ou voyou","W9","21h00","3.3%"
"22-10-2017","G.I. Joe : le réveil du cobra","TFX","20h55","2.5%"
"22-10-2017","Les experts : Miami","TMC","21h00","2.3%"
"22-10-2017","Gremlins","Gulli","20h55","2.2%"
"22-10-2017","Minuscule : la vallée des fourmis perdues","France 4","21h00","1.8%"
"22-10-2017","Mort d'Hitler, l'histoire d'un secret d'Etat","RMC","20h50","1.7%"
"22-10-2017","Une femme d'honneur","Chérie 25","20h55","1.6%"
"22-10-2017","Numéro quatre","6ter","21h00","1.5%"
"22-10-2017","S.O.S. ma famille a besoin d'aide","NRJ 12","20h55","1.2%"
"22-10-2017","Lucifer","CSTAR","20h50","1.1%"
"22-10-2017","L'angle mort","Numéro 23","Unknown","1.0%"
"22-10-2017","Gauguin","France Ô","Unknown","0.6%"
"23-10-2017","Joséphine, ange gardien","TF1","21h00","21.2%"
"23-10-2017","Broadchurch","France 2","21h05","18.6%"
"23-10-2017","Le monde de Jamy","France 3","21h00","8.9%"
"23-10-2017","Toy Story 3","M6","21h00","8.8%"
"23-10-2017","Pirates des CaraÃ¯bes : jusqu'au bout du monde","TMC","21h00","7.5%"
"23-10-2017","Le masque de l'araignée","W9","21h00","4.4%"
"23-10-2017","Le guépard","France 5","20h55","3.1%"
"23-10-2017","Seul au monde","C8","21h00","2.9%"
"23-10-2017","Crimes","NRJ 12","20h55","2.4%"
"23-10-2017","Football","CSTAR","Unknown","2.3%"
"23-10-2017","A.I., Intelligence artificielle","ARTE","20h50","2.3%"
"23-10-2017","La fille de Monaco","Chérie 25","20h55","2%"
"23-10-2017","Appels d'urgence","TFX","21h00","1.7%"
"23-10-2017","Nos voisins, les hommes","Gulli","20h55","1.6%"
"23-10-2017","Wheeler Dealers France","RMC","20h50","1.5%"
"23-10-2017","Les copains d'abord en Bretagne","France 4","21h00","1.5%"
"23-10-2017","Révélations","Numéro 23","20h55","1%"
"23-10-2017","Grey's Anatomy","TF1 Séries Films","21h00","0.8%"
"23-10-2017","Devdas","France Ô","21h00","0.7%"
"23-10-2017","Les 11 commandements","6ter","21h00","0.6%"
"24-10-2017","Astérix et Obélix : mission Cléopâtre","TF1","21h00","25.1%"
"24-10-2017","Capitaine Marleau","France 3","21h00","22.9%"
"24-10-2017","Le meilleur pâtissier","M6","21h00","14.1%"
"24-10-2017","Aventures de médecine","France 2","21h00","8.7%"
"24-10-2017","La montagne ensorcelée","NRJ 12","20h55","2.6%"
"24-10-2017","Le monde de Narnia, chapitre 1 : le lion, la Sorcière blanche et l'armoire magique","TMC","21h00","2.6%"
"24-10-2017","Pompiers : leur vie en direct","TFX","21h00","2.4%"
"24-10-2017","The Mask","C8","21h00","2.3%"
"24-10-2017","Opération Casse-noisette","France 4","21h00","2.2%"
"24-10-2017","Le poison de la mafia et la loi du silence","ARTE","20h50","1.9%"
"24-10-2017","De la bande Ã  Fifi Ã  Babysitting : les nouveaux rois de la comédie","W9","21h00","1.4%"
"24-10-2017","L'homme qui voulait plonger sur Mars","France 5","20h55","1.3%"
"24-10-2017","Le comte de Monte-Cristo","TF1 Séries Films","21h00","1.3%"
"24-10-2017","Sept vies","Chérie 25","20h55","1.3%"
"24-10-2017","Dans le secret des grands bâtisseurs","RMC","20h50","1%"
"24-10-2017","L'enfant du secret","Numéro 23","20h55","1%"
"24-10-2017","Legends of Tomorrow","CSTAR","Unknown","1%"
"24-10-2017","Khumba","Gulli","20h55","0.9%"
"24-10-2017","Crimes en série","France Ô","20h55","0.9%"
"24-10-2017","Tous Ã  l'ouest, une aventure de Lucky Luke","6ter","21h00","0.6%"
"25-10-2017","Esprits criminels","TF1","21h00","21.1%"
"25-10-2017","Nina","France 2","21h00","13.4%"
"25-10-2017","40 ans du Puy du Fou : les animateurs font le spectacle","M6","21h00","11.9%"
"25-10-2017","Football","France 3","Unknown","8.1%"
"25-10-2017","8 femmes","ARTE","20h55","4.7%"
"25-10-2017","De sang et d'encre","Chérie 25","20h55","3.6%"
"25-10-2017","Adoption, je t'aime... moi non plus","France 5","20h50","3.5%"
"25-10-2017","Le manoir magique","France 4","21h05","3.4%"
"25-10-2017","Pascal le grand frère","C8","21h00","3.4%"
"25-10-2017","Enquêtes criminelles","W9","21h00","3%"
"25-10-2017","Section de recherches","TF1 Séries Films","21h00","2.6%"
"25-10-2017","90' Enquêtes","TMC","21h00","2.5%"
"25-10-2017","Docteur Dolittle 3","Gulli","20h55","2.3%"
"25-10-2017","Opération coup de poing","NRJ 12","20h55","1.8%"
"25-10-2017","Top Gear","RMC","20h50","1.5%"
"25-10-2017","Unités d'élite","CSTAR","20h50","1.3%"
"25-10-2017","Une passion 3 étoiles","6ter","21h00","1.2%"
"25-10-2017","InvestigatiÃ´ns","France Ô","21h00","1%"
"25-10-2017","Call the Midwife","Numéro 23","20h55","0.9%"
"25-10-2017","The Tomorrow People","TFX","21h00","0.8%"
"26-10-2017","Contact","TF1","21h00","18.9%"
"26-10-2017","L'aile ou la cuisse","France 3","21h00","12.2%"
"26-10-2017","Envoyé spécial","France 2","21h00","10.9%"
"26-10-2017","Recherche appartement ou maison","M6","21h00","10.5%"
"26-10-2017","L'élève Ducobu","TMC","21h00","5.2%"
"26-10-2017","La bataille des Ardennes","CSTAR","20h50","3.9%"
"26-10-2017","L'abbaye de Northanger","ARTE","Unknown","3.6%"
"26-10-2017","Le grand bêtisier d'Halloween","C8","21h00","3.6%"
"26-10-2017","Hellboy II, les légions d'or maudites","France 4","21h00","2.9%"
"26-10-2017","Secret Story","TFX","21h00","2.9%"
"26-10-2017","Au-delÃ ","TF1 Séries Films","21h00","2.5%"
"26-10-2017","La grande librairie","France 5","20h50","2.4%"
"26-10-2017","Les nuits avec mon ennemi","Chérie 25","20h55","2.2%"
"26-10-2017","Bones","W9","21h00","2%"
"26-10-2017","Les rebelles de la forêt","Gulli","20h55","1.8%"
"26-10-2017","Olé !","NRJ 12","20h55","1.8%"
"26-10-2017","Ultimes véhicules","RMC","20h50","1.5%"
"26-10-2017","Départ immédiat","6ter","21h00","1%"
"26-10-2017","Indices","Numéro 23","20h55","0.9%"
"26-10-2017","La cour des grands","France Ô","20h55","0.2%"
"27-10-2017","Koh-Lanta","TF1","21h00","22.8%"
"27-10-2017","Bleu catacombes","France 2","21h05","13.3%"
"27-10-2017","NCIS : enquêtes spéciales","M6","Unknown","12.4%"
"27-10-2017","300 choeurs chantent les grands airs lyriques","France 3","20h55","10.8%"
"27-10-2017","Enquête d'action","W9","21h00","4.5%"
"27-10-2017","Le procès de l'innocence","ARTE","20h55","2.7%"
"27-10-2017","Une vie de chaton","France 4","21h05","2.6%"
"27-10-2017","La maison France 5","France 5","20h50","2.5%"
"27-10-2017","Mentalist","TMC","21h00","2.5%"
"27-10-2017","Super Nanny","TFX","21h00","2.2%"
"27-10-2017","La table enchantée","Gulli","Unknown","1.7%"
"27-10-2017","La fascination des femmes pour Hitler","RMC","20h50","1.6%"
"27-10-2017","A trois c'est mieux","TF1 Séries Films","21h00","1.6%"
"27-10-2017","Guess my Age","C8","21h00","1.6%"
"27-10-2017","Le zap d'Halloween","CSTAR","20h50","1.5%"
"27-10-2017","Chacun chez soi","Chérie 25","20h55","1.1%"
"27-10-2017","Affaires étrangères","France Ô","20h55","1.0%"
"27-10-2017","Les bâtisseurs de l'impossible","Numéro 23","20h55","0.7%"
"27-10-2017","Thor : Légendes d'Asgard","NRJ 12","20h55","0.6%"
"27-10-2017","La reine des neiges","6ter","21h00","0.5%"
"28-10-2017","Danse avec les stars","TF1","21h00","20.6%"
"28-10-2017","Taratata fête ses 25 ans 100% live au Zénith","France 2","21h05","15.7%"
"28-10-2017","Commissaire Magellan","France 3","20h55","14.7%"
"28-10-2017","NCIS : Los Angeles","M6","21h00","9.5%"
"28-10-2017","Echappées belles","France 5","20h55","4.0%"
"28-10-2017","Les fous rires des Chevaliers du fiel 2017","C8","21h00","3.9%"
"28-10-2017","Columbo","TMC","21h00","3.5%"
"28-10-2017","Le tragique destin des Romanov","ARTE","20h50","3.3%"
"28-10-2017","Le super bêtisier","NRJ 12","20h55","2.4%"
"28-10-2017","Chroniques criminelles","TFX","20h55","2.2%"
"28-10-2017","Fort Boyard","France 4","21h00","1.9%"
"28-10-2017","Pas de toit sans moi","France Ô","20h55","1.4%"
"28-10-2017","Barbie apprentie princesse","Gulli","20h55","1.3%"
"28-10-2017","Ma fille en danger","Chérie 25","20h55","1.3%"
"28-10-2017","La grande soirée des Mille et une nuits de Maître Gims","W9","21h00","1.3%"
"28-10-2017","L'ombre d'un doute","Numéro 23","20h55","1.0%"
"28-10-2017","Dr House","TF1 Séries Films","21h00","0.9%"
"28-10-2017","Les constructeurs de l'extrême","RMC","20h50","0.9%"
"28-10-2017","Fais pas ci, fais pas ça","6ter","21h00","0.8%"
"28-10-2017","De l'idole Ã  la légende : la story de Johnny Hallyday","CSTAR","20h50","0.8%"
"29-10-2017","Les enquêtes de Vera","France 3","20h55","17.7%"
"29-10-2017","Avengers : l'ère d'Ultron","TF1","21h00","16.6%"
"29-10-2017","Zone interdite","M6","21h00","13.4%"
"29-10-2017","Le Hobbit : la désolation de Smaug","France 2","21h05","12.3%"
"29-10-2017","La cuisine au beurre","C8","21h00","3.8%"
"29-10-2017","Les invités de mon père","France 4","21h00","3.4%"
"29-10-2017","Empire du soleil","ARTE","20h55","3.4%"
"29-10-2017","Les experts : Miami","TMC","21h00","2.7%"
"29-10-2017","Marchands de souvenirs","France 5","20h55","2.4%"
"29-10-2017","Scooby-Doo","TFX","20h55","2.4%"
"29-10-2017","Gremlins 2, la nouvelle génération","Gulli","20h55","2.4%"
"29-10-2017","Lone Ranger","W9","Unknown","2.3%"
"29-10-2017","S.O.S. ma famille a besoin d'aide","NRJ 12","20h55","1.6%"
"29-10-2017","Une femme d'honneur","Chérie 25","20h55","1.43%"
"29-10-2017","Champs de bataille","RMC","20h50","1.33%"
"29-10-2017","The Full Monty, le grand jeu","Numéro 23","20h55","1.25%"
"29-10-2017","Lucifer","CSTAR","20h50","1.18%"
"29-10-2017","Un illustre inconnu","TF1 Séries Films","21h00","1.11%"
"29-10-2017","Passion outre-mer","France Ô","20h55","1.05%"
"29-10-2017","Into the Woods : promenons-nous dans les bois","6ter","21h00","1.00%"
"30-10-2017","Broadchurch","France 2","21h00","17%"
"30-10-2017","Joséphine, ange gardien","TF1","21h00","16.7%"
"30-10-2017","Astérix : le Domaine des dieux","M6","21h00","15.7%"
"30-10-2017","Muriel Robin et Chanee sur la terre des éléphants","France 3","20h55","8.6%"
"30-10-2017","Les gardiens de la galaxie","TMC","21h00","6.7%"
"30-10-2017","Homefront","C8","21h00","4.2%"
"30-10-2017","Les sentiers de la gloire","France 5","20h55","3.8%"
"30-10-2017","Prédictions","W9","21h00","3.2%"
"30-10-2017","Appels d'urgence","TFX","21h00","3.1%"
"30-10-2017","Crimes","NRJ 12","20h55","2.6%"
"30-10-2017","Duel","ARTE","20h50","2.5%"
"30-10-2017","Jacquou le croquant","Chérie 25","20h55","1.8%"
"30-10-2017","Wheeler Dealers France","RMC","20h50","1.2%"
"30-10-2017","Bee Movie, drÃ´le d'abeille","Gulli","20h55","1.2%"
"30-10-2017","Kaamelott","6ter","21h00","1.2%"
"30-10-2017","Eric Antoine : Mystéric","France 4","21h00","1%"
"30-10-2017","Grey's Anatomy","TF1 Séries Films","21h00","0.8%"
"30-10-2017","Florent Peyre : Tout public ou pas","CSTAR","20h50","0.8%"
"30-10-2017","Révélations","Numéro 23","20h55","0.8%"
"30-10-2017","Jean Galmot, aventurier","France Ô","Unknown","0.6%"
"31-10-2017","Capitaine Marleau","France 3","21h00","26.3%"
